"MC_line_count","MC_cyclomatic","MC_essential","MC_design","line_code","line_comment","line_blank","line_code_and_comment","unique_operators","unique_operands","total_operators","total_operands","flow_graph","TARGET","source.1","source.2","source.3","source.4","source.5"
15,1,1,1,9,0,4,0,10,6,27,9,1,"0",1,0,0,0,0
45,5,1,2,35,0,8,0,17,18,45,28,6,"0",1,0,0,0,0
40,12,9,7,28,0,10,0,20,32,97,75,23,"0",1,0,0,0,0
32,12,9,7,28,0,2,0,19,32,95,75,23,"0",1,0,0,0,0
24,4,3,2,16,1,4,0,16,12,44,24,7,"0",1,0,0,0,0
17,7,6,2,0,0,0,0,0,0,0,0,13,"0",1,0,0,0,0
30,11,9,3,23,0,5,0,23,15,74,39,21,"0",1,0,0,0,0
45,18,12,5,39,0,4,0,18,20,77,59,35,"0",1,0,0,0,0
7,1,1,1,0,0,0,0,0,0,0,0,1,"0",1,0,0,0,0
26,6,6,1,0,0,0,0,0,0,0,0,11,"0",1,0,0,0,0
14,4,3,1,11,0,1,0,11,7,21,11,7,"0",1,0,0,0,0
22,12,9,1,0,0,0,0,0,0,0,0,23,"0",1,0,0,0,0
29,3,1,2,22,1,4,0,18,16,26,17,4,"0",1,0,0,0,0
24,8,3,1,16,1,4,0,13,7,43,27,15,"0",1,0,0,0,0
19,5,5,1,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
24,7,7,2,0,0,0,0,0,0,0,0,13,"0",1,0,0,0,0
10,5,5,2,0,0,0,0,0,0,0,0,11,"0",1,0,0,0,0
27,4,3,2,19,5,1,0,15,15,38,22,7,"0",1,0,0,0,0
16,3,3,1,12,0,2,0,14,6,25,9,5,"0",1,0,0,0,0
26,4,4,1,17,5,4,0,11,8,25,17,7,"0",1,0,0,0,0
4,1,1,1,0,0,0,0,0,0,0,0,1,"0",1,0,0,0,0
4,1,1,1,4,0,0,0,6,3,6,3,1,"0",1,0,0,0,0
9,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
13,5,5,2,12,0,1,0,17,7,32,18,9,"0",1,0,0,0,0
10,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
57,11,9,9,46,0,7,2,17,27,88,58,21,"0",1,0,0,0,0
13,2,1,1,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
7,1,1,1,0,0,0,0,0,0,0,0,1,"0",1,0,0,0,0
15,10,10,10,0,0,0,0,0,0,0,0,19,"0",1,0,0,0,0
11,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
19,4,3,1,0,0,0,0,0,0,0,0,7,"0",1,0,0,0,0
17,3,3,1,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
17,3,3,1,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
19,6,5,2,0,0,0,0,0,0,0,0,11,"0",1,0,0,0,0
14,5,5,1,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
17,5,5,1,14,0,3,0,12,6,27,16,9,"0",1,0,0,0,0
10,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
23,4,4,1,0,0,0,0,0,0,0,0,7,"0",1,0,0,0,0
22,25,25,25,0,0,0,0,0,0,0,0,49,"0",1,0,0,0,0
30,8,1,2,23,2,3,0,17,12,50,36,15,"0",1,0,0,0,0
19,6,1,3,16,0,1,0,13,19,36,30,11,"0",1,0,0,0,0
36,10,9,4,30,0,3,1,19,17,57,36,19,"0",1,0,0,0,0
33,10,9,1,26,1,3,1,17,16,61,33,19,"0",1,0,0,0,0
72,14,9,4,58,1,10,0,29,38,122,96,27,"0",1,0,0,0,0
40,15,14,3,35,0,3,0,20,30,85,52,29,"0",1,0,0,0,0
112,12,12,4,0,0,0,0,0,0,0,0,23,"0",1,0,0,0,0
115,31,29,5,0,0,0,0,0,0,0,0,65,"0",1,0,0,0,0
17,10,10,10,0,0,0,0,0,0,0,0,19,"0",1,0,0,0,0
19,5,5,2,14,0,2,0,21,8,35,19,9,"0",1,0,0,0,0
19,5,5,2,14,0,2,0,21,8,35,19,9,"0",1,0,0,0,0
149,16,10,14,127,5,11,0,17,53,309,236,31,"0",1,0,0,0,0
11,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
11,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
11,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
11,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
31,1,1,1,18,0,3,0,11,27,71,53,1,"0",1,0,0,0,0
33,6,6,2,23,0,8,0,17,9,48,23,11,"0",1,0,0,0,0
10,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
15,5,5,1,12,0,1,0,15,6,28,18,9,"0",1,0,0,0,0
41,5,5,2,29,6,3,0,18,19,57,35,9,"0",1,0,0,0,0
51,6,6,4,37,7,4,0,22,25,94,59,11,"0",1,0,0,0,0
73,6,6,4,53,8,9,0,23,33,107,66,11,"0",1,0,0,0,0
57,15,13,7,0,0,0,0,0,0,0,0,29,"0",1,0,0,0,0
42,2,1,2,26,8,6,0,8,23,48,40,3,"0",1,0,0,0,0
13,5,5,2,7,0,4,0,15,6,26,13,9,"0",1,0,0,0,0
63,18,13,4,34,2,15,10,20,20,120,60,35,"0",1,0,0,0,0
71,15,12,2,50,5,14,0,25,22,122,66,29,"0",1,0,0,0,0
46,18,18,7,38,3,3,0,24,15,142,66,35,"0",1,0,0,0,0
23,2,1,1,16,0,3,0,13,8,27,11,3,"0",1,0,0,0,0
24,7,3,1,18,1,2,0,13,6,39,25,13,"0",1,0,0,0,0
38,9,8,1,32,0,4,0,19,15,57,41,17,"0",1,0,0,0,0
38,9,8,1,32,0,4,0,19,15,58,41,17,"0",1,0,0,0,0
16,2,1,2,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
50,9,9,4,39,0,9,0,19,13,57,27,15,"0",1,0,0,0,0
30,5,1,3,19,2,5,2,12,13,37,31,9,"0",1,0,0,0,0
61,7,5,5,0,0,0,0,0,0,0,0,13,"0",1,0,0,0,0
42,7,7,3,0,0,0,0,0,0,0,0,13,"0",1,0,0,0,0
18,3,3,2,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
10,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
10,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
13,4,3,2,8,0,3,0,14,10,22,16,7,"0",1,0,0,0,0
15,4,3,2,10,0,3,0,14,6,18,12,7,"0",1,0,0,0,0
18,3,3,1,12,0,4,0,13,7,23,13,5,"0",1,0,0,0,0
19,5,5,3,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
20,5,5,2,12,4,2,0,18,9,33,19,9,"0",1,0,0,0,0
17,5,5,2,12,1,2,0,18,9,33,19,9,"0",1,0,0,0,0
34,4,3,3,0,0,0,0,0,0,0,0,7,"0",1,0,0,0,0
23,3,1,1,13,4,3,0,10,5,20,12,5,"0",1,0,0,0,0
42,7,7,4,0,0,0,0,0,0,0,0,13,"0",1,0,0,0,0
75,10,8,3,47,16,10,2,26,32,115,95,19,"0",1,0,0,0,0
155,18,8,8,98,28,19,10,25,84,198,159,35,"0",1,0,0,0,0
38,5,1,3,27,2,6,0,19,17,74,41,9,"0",1,0,0,0,0
30,9,8,4,24,0,1,1,13,7,58,35,17,"0",1,0,0,0,0
30,9,5,4,24,0,1,1,13,7,58,35,17,"0",1,0,0,0,0
25,7,7,3,0,0,0,0,0,0,0,0,13,"0",1,0,0,0,0
47,8,5,6,33,5,7,0,17,19,64,49,15,"0",1,0,0,0,0
43,6,1,3,0,0,0,0,0,0,0,0,11,"0",1,0,0,0,0
78,18,18,5,52,14,8,1,22,13,131,58,35,"0",1,0,0,0,0
31,5,3,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
12,2,1,1,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
25,4,3,1,14,4,3,1,13,6,28,15,7,"0",1,0,0,0,0
19,8,8,2,14,0,3,0,20,14,41,24,15,"0",1,0,0,0,0
18,3,3,2,12,0,4,0,10,5,19,11,5,"0",1,0,0,0,0
10,6,6,1,8,0,1,1,18,9,43,25,11,"0",1,0,0,0,0
19,6,6,2,13,0,4,0,17,8,35,18,11,"0",1,0,0,0,0
27,10,10,1,0,0,0,0,0,0,0,0,19,"0",1,0,0,0,0
27,7,7,1,24,0,3,0,11,11,40,29,13,"0",1,0,0,0,0
51,12,10,6,0,0,0,0,0,0,0,0,23,"0",1,0,0,0,0
61,12,10,6,49,3,9,0,19,49,127,92,23,"0",1,0,0,0,0
9,3,1,2,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
23,4,4,1,0,0,0,0,0,0,0,0,7,"0",1,0,0,0,0
31,5,5,1,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
16,4,4,1,0,0,0,0,0,0,0,0,7,"0",1,0,0,0,0
11,5,5,2,8,0,1,0,14,6,27,14,9,"0",1,0,0,0,0
24,15,13,2,0,0,0,0,0,0,0,0,29,"0",1,0,0,0,0
25,3,1,3,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
30,6,3,1,20,4,4,0,14,7,40,23,11,"0",1,0,0,0,0
27,15,13,2,0,0,0,0,0,0,0,0,29,"0",1,0,0,0,0
25,7,4,1,0,0,0,0,0,0,0,0,13,"0",1,0,0,0,0
10,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
20,4,4,2,15,0,3,0,16,10,30,19,7,"0",1,0,0,0,0
20,4,4,2,15,0,3,0,16,10,30,19,7,"0",1,0,0,0,0
4,1,1,1,0,0,0,0,0,0,0,0,1,"0",1,0,0,0,0
9,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
4,1,1,1,0,0,0,0,0,0,0,0,1,"0",1,0,0,0,0
9,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
13,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
25,4,3,1,14,4,3,1,13,6,27,14,7,"0",1,0,0,0,0
16,2,1,2,15,0,1,0,14,22,35,28,3,"0",1,0,0,0,0
16,2,1,2,15,0,1,0,14,22,35,28,3,"0",1,0,0,0,0
77,13,12,8,67,3,5,0,25,50,193,133,25,"0",1,0,0,0,0
25,7,7,1,18,3,1,1,15,9,41,26,13,"0",1,0,0,0,0
10,1,1,1,6,0,0,0,4,8,5,21,1,"0",1,0,0,0,0
76,4,4,4,0,0,0,0,0,0,0,0,7,"0",1,0,0,0,0
19,5,5,2,12,3,2,0,17,8,30,18,9,"0",1,0,0,0,0
15,5,5,2,12,0,1,0,17,8,30,18,9,"0",1,0,0,0,0
19,16,16,16,0,0,0,0,0,0,0,0,31,"0",1,0,0,0,0
13,2,1,2,8,0,2,0,10,6,14,10,3,"0",1,0,0,0,0
17,4,3,1,12,0,2,0,11,5,21,14,7,"0",1,0,0,0,0
16,2,1,2,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
41,6,1,3,0,0,0,0,0,0,0,0,11,"0",1,0,0,0,0
13,4,4,1,9,0,2,0,12,6,22,13,7,"0",1,0,0,0,0
11,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
9,1,1,1,0,0,0,0,0,0,0,0,1,"0",1,0,0,0,0
77,3,1,2,54,8,9,0,18,28,86,65,5,"0",1,0,0,0,0
22,6,5,2,17,0,3,0,19,15,48,30,11,"0",1,0,0,0,0
26,4,3,1,0,0,0,0,0,0,0,0,7,"0",1,0,0,0,0
21,4,3,1,0,0,0,0,0,0,0,0,7,"0",1,0,0,0,0
25,5,3,1,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
85,10,10,4,0,0,0,0,0,0,0,0,19,"0",1,0,0,0,0
17,6,3,2,14,0,1,0,15,10,43,28,11,"0",1,0,0,0,0
25,9,6,2,20,1,2,0,18,10,54,32,17,"0",1,0,0,0,0
22,3,1,2,14,2,3,0,14,13,37,25,5,"0",1,0,0,0,0
195,15,1,6,147,24,18,0,23,64,252,212,29,"0",1,0,0,0,0
16,5,5,2,12,0,2,0,17,8,30,18,9,"0",1,0,0,0,0
56,17,3,3,0,0,0,0,0,0,0,0,33,"0",1,0,0,0,0
11,5,5,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
34,9,3,6,29,0,3,0,17,16,96,57,17,"0",1,0,0,0,0
19,3,3,1,15,0,2,0,12,5,22,12,5,"0",1,0,0,0,0
13,4,4,1,9,0,2,0,11,4,20,11,7,"0",1,0,0,0,0
28,13,10,1,0,0,0,0,0,0,0,0,25,"0",1,0,0,0,0
74,15,13,4,59,2,11,0,21,32,118,87,29,"0",1,0,0,0,0
103,6,1,3,65,20,12,0,18,30,120,80,11,"0",1,0,0,0,0
109,12,6,6,0,0,0,0,0,0,0,0,23,"0",1,0,0,0,0
32,7,5,4,0,0,0,0,0,0,0,0,13,"0",1,0,0,0,0
36,7,5,4,30,1,4,1,19,33,72,52,13,"0",1,0,0,0,0
35,8,1,1,28,2,3,0,18,7,64,29,13,"0",1,0,0,0,0
65,29,23,5,61,0,2,0,23,31,539,252,57,"0",1,0,0,0,0
14,3,3,1,10,0,2,0,12,6,17,11,5,"0",1,0,0,0,0
14,3,3,1,10,0,2,0,12,6,16,10,5,"0",1,0,0,0,0
52,13,1,6,44,0,2,0,22,28,96,76,25,"0",1,0,0,0,0
37,11,1,4,28,0,3,0,18,20,67,52,21,"0",1,0,0,0,0
84,15,10,5,69,6,6,0,23,23,238,117,29,"0",1,0,0,0,0
14,2,1,1,11,0,1,0,7,6,13,8,3,"0",1,0,0,0,0
85,41,36,3,73,2,6,0,22,36,266,159,81,"0",1,0,0,0,0
22,4,4,1,16,0,3,0,11,4,23,12,7,"0",1,0,0,0,0
26,3,1,2,16,4,4,0,13,15,34,22,5,"0",1,0,0,0,0
9,2,1,1,5,0,2,0,12,6,16,8,3,"0",1,0,0,0,0
24,3,1,2,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
16,2,1,1,10,1,3,0,15,9,30,13,3,"0",1,0,0,0,0
27,3,1,2,17,2,6,1,14,10,40,19,5,"0",1,0,0,0,0
16,2,1,1,12,0,2,0,12,6,21,8,3,"0",1,0,0,0,0
19,1,1,1,5,8,4,0,8,8,14,9,1,"0",1,0,0,0,0
10,1,1,1,5,0,3,0,6,7,10,8,1,"0",1,0,0,0,0
23,5,4,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
17,3,3,1,14,0,3,0,11,11,22,16,5,"0",1,0,0,0,0
17,4,4,1,11,1,2,0,12,6,21,13,7,"0",1,0,0,0,0
17,4,4,1,11,1,2,0,12,6,21,13,7,"0",1,0,0,0,0
17,4,4,1,11,1,2,0,12,6,21,13,7,"0",1,0,0,0,0
33,4,4,3,24,3,4,0,21,17,46,25,7,"0",1,0,0,0,0
12,2,1,2,6,0,4,0,10,5,14,9,3,"0",1,0,0,0,0
16,5,5,1,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
16,5,5,1,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
32,7,1,2,0,0,0,0,0,0,0,0,13,"0",1,0,0,0,0
11,3,3,1,8,0,1,0,12,6,16,10,5,"0",1,0,0,0,0
24,1,1,1,14,4,4,0,7,16,29,23,1,"0",1,0,0,0,0
16,3,1,2,9,2,1,0,16,7,19,12,5,"0",1,0,0,0,0
29,1,1,1,18,4,5,0,8,22,40,33,1,"0",1,0,0,0,0
16,3,1,2,9,2,1,0,16,7,19,12,5,"0",1,0,0,0,0
11,2,1,1,4,2,1,0,7,3,8,4,3,"0",1,0,0,0,0
7,1,1,1,2,1,0,0,4,2,4,2,1,"0",1,0,0,0,0
7,1,1,1,2,1,0,0,4,2,4,2,1,"0",1,0,0,0,0
13,1,1,1,6,4,1,0,10,9,16,11,1,"0",1,0,0,0,0
51,5,4,4,27,17,4,1,14,20,62,36,9,"0",1,0,0,0,0
99,15,5,12,78,4,15,0,20,43,202,124,29,"0",1,0,0,0,0
16,2,1,1,10,1,3,0,12,15,29,20,3,"0",1,0,0,0,0
50,4,1,3,34,3,11,0,18,32,72,63,7,"0",1,0,0,0,0
31,4,1,3,23,0,6,0,13,19,42,33,7,"0",1,0,0,0,0
35,5,1,5,32,0,1,0,10,20,49,38,9,"0",1,0,0,0,0
19,3,1,3,16,0,1,0,7,10,24,16,5,"0",1,0,0,0,0
22,2,1,2,15,0,5,0,11,17,34,26,3,"0",1,0,0,0,0
33,6,5,2,25,0,5,0,19,15,55,32,11,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",1,0,0,0,0
6,1,1,1,4,0,0,0,4,4,7,4,1,"0",1,0,0,0,0
8,1,1,1,6,0,0,0,8,9,21,12,1,"0",1,0,0,0,0
32,6,3,2,25,0,5,0,18,12,39,25,11,"0",1,0,0,0,0
5,1,1,1,3,0,0,0,3,3,5,4,1,"0",1,0,0,0,0
20,4,1,4,17,0,1,0,6,10,22,14,7,"0",1,0,0,0,0
27,1,1,1,16,5,4,0,12,31,95,68,1,"0",1,0,0,0,0
45,10,5,7,34,4,3,2,22,23,66,32,16,"0",1,0,0,0,0
6,1,1,1,2,0,2,0,6,1,6,1,1,"0",1,0,0,0,0
26,5,1,1,19,0,5,0,10,10,28,10,6,"0",1,0,0,0,0
8,1,1,1,0,0,0,0,0,0,0,0,1,"0",1,0,0,0,0
17,3,1,1,14,0,3,0,10,8,23,13,5,"0",1,0,0,0,0
9,2,1,1,4,1,2,0,9,6,10,6,3,"0",1,0,0,0,0
11,1,1,1,6,1,2,0,7,4,10,4,1,"0",1,0,0,0,0
5,1,1,1,2,0,0,0,4,3,4,3,1,"0",1,0,0,0,0
9,2,1,2,6,0,1,0,9,4,11,5,3,"0",1,0,0,0,0
11,2,1,2,9,0,0,0,4,4,8,5,3,"0",1,0,0,0,0
11,2,1,2,8,0,1,0,8,8,22,17,3,"0",1,0,0,0,0
7,1,1,1,4,0,1,0,5,5,7,5,1,"0",1,0,0,0,0
7,1,1,1,5,0,0,0,5,4,15,8,1,"0",1,0,0,0,0
16,1,1,1,12,0,2,0,6,7,39,27,1,"0",1,0,0,0,0
15,1,1,1,0,0,0,0,0,0,0,0,1,"0",1,0,0,0,0
13,1,1,1,5,2,4,0,7,12,16,13,1,"0",1,0,0,0,0
38,10,1,2,35,0,1,0,12,27,63,58,19,"0",1,0,0,0,0
25,5,1,4,21,0,2,0,11,24,54,51,9,"0",1,0,0,0,0
42,7,5,4,0,0,0,0,0,0,0,0,13,"0",1,0,0,0,0
42,7,5,4,36,0,5,1,23,22,86,64,13,"0",1,0,0,0,0
36,6,1,3,21,1,11,0,13,21,80,62,11,"0",1,0,0,0,0
143,18,1,11,109,12,20,0,19,59,273,244,35,"0",1,0,0,0,0
61,11,3,10,49,0,9,0,20,24,184,74,21,"0",1,0,0,0,0
34,5,5,5,16,1,12,2,16,18,65,34,9,"0",1,0,0,0,0
29,11,8,3,26,0,1,0,20,13,65,43,21,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,8,4,9,4,1,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,8,4,9,4,1,"0",1,0,0,0,0
7,3,1,1,3,1,1,0,7,5,10,7,5,"0",1,0,0,0,0
17,3,1,3,14,0,1,0,9,12,31,23,5,"0",1,0,0,0,0
26,4,1,4,20,2,2,0,14,12,33,20,7,"0",1,0,0,0,0
20,7,7,5,12,2,4,0,15,10,50,26,13,"0",1,0,0,0,0
33,9,5,2,26,1,4,0,17,16,58,40,17,"0",1,0,0,0,0
17,3,1,3,10,3,2,0,11,9,30,18,5,"0",1,0,0,0,0
15,3,1,3,9,3,1,0,11,9,28,17,5,"0",1,0,0,0,0
7,1,1,1,4,0,1,0,4,6,7,7,1,"0",1,0,0,0,0
9,1,1,1,6,0,1,0,7,5,14,8,1,"0",1,0,0,0,0
20,2,1,2,17,0,1,0,10,10,36,26,3,"0",1,0,0,0,0
17,2,1,2,14,0,1,0,9,10,30,22,3,"0",1,0,0,0,0
9,1,1,1,6,0,1,0,7,5,14,8,1,"0",1,0,0,0,0
20,2,1,2,17,0,1,0,10,10,36,26,3,"0",1,0,0,0,0
17,2,1,2,14,0,1,0,9,10,30,22,3,"0",1,0,0,0,0
32,3,1,3,28,0,2,0,13,21,54,33,5,"0",1,0,0,0,0
10,3,1,1,7,0,1,0,10,7,15,11,5,"0",1,0,0,0,0
10,1,1,1,4,4,0,0,6,5,8,6,1,"0",1,0,0,0,0
15,1,1,1,10,0,3,0,10,8,21,14,1,"0",1,0,0,0,0
26,1,1,1,23,0,1,0,8,18,40,31,1,"0",1,0,0,0,0
24,12,11,2,20,0,2,0,16,29,52,44,23,"0",1,0,0,0,0
25,13,12,2,21,0,2,0,16,30,56,48,25,"0",1,0,0,0,0
22,11,10,2,18,0,2,0,14,26,46,39,21,"0",1,0,0,0,0
19,8,7,2,15,0,2,0,12,21,35,29,15,"0",1,0,0,0,0
12,1,1,1,7,0,3,0,4,9,15,14,1,"0",1,0,0,0,0
28,4,1,4,24,0,1,1,14,14,47,34,7,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",1,0,0,0,0
76,6,1,4,47,10,13,4,20,18,103,74,11,"0",1,0,0,0,0
20,4,1,1,13,2,3,0,11,7,25,23,7,"0",1,0,0,0,0
34,4,1,3,24,2,6,0,13,14,40,27,7,"0",1,0,0,0,0
21,3,1,1,14,0,5,0,13,11,33,21,5,"0",1,0,0,0,0
13,7,6,3,10,0,1,0,10,14,27,20,13,"0",1,0,0,0,0
38,5,1,5,28,0,8,0,14,34,56,40,15,"0",1,0,0,0,0
19,4,3,2,13,4,2,0,11,11,19,14,7,"0",1,0,0,0,0
29,5,3,4,15,10,4,0,15,16,29,22,9,"0",1,0,0,0,0
10,2,1,2,6,0,0,0,12,6,19,7,3,"0",1,0,0,0,0
14,4,1,2,13,0,1,0,12,11,33,25,7,"0",1,0,0,0,0
18,3,1,3,17,0,1,0,11,16,55,46,5,"0",1,0,0,0,0
20,2,1,2,10,2,4,0,10,5,24,13,3,"0",1,0,0,0,0
10,2,1,2,6,0,0,0,12,6,19,7,3,"0",1,0,0,0,0
10,2,1,2,6,0,0,0,12,6,19,7,3,"0",1,0,0,0,0
14,2,1,2,11,0,1,0,12,10,38,20,3,"0",1,0,0,0,0
36,13,5,8,0,0,0,0,0,0,0,0,25,"0",1,0,0,0,0
22,2,1,2,13,3,4,0,15,11,41,23,3,"0",1,0,0,0,0
32,5,1,5,15,0,13,0,18,11,78,41,9,"0",1,0,0,0,0
40,7,1,4,34,0,5,1,20,23,108,80,13,"0",1,0,0,0,0
17,3,1,3,14,0,3,0,14,10,30,14,5,"0",1,0,0,0,0
4,1,1,1,4,0,0,0,4,3,4,3,1,"0",1,0,0,0,0
14,2,1,2,11,0,1,0,12,10,33,17,3,"0",1,0,0,0,0
24,4,1,3,0,0,0,0,0,0,0,0,7,"0",1,0,0,0,0
14,2,1,2,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
4,1,1,1,0,0,0,0,0,0,0,0,1,"0",1,0,0,0,0
7,2,1,2,5,0,0,0,9,2,13,6,3,"0",1,0,0,0,0
14,4,3,2,10,0,2,0,16,10,31,13,7,"0",1,0,0,0,0
17,4,3,2,0,0,0,0,0,0,0,0,7,"0",1,0,0,0,0
18,4,3,2,14,0,2,0,16,17,48,24,7,"0",1,0,0,0,0
7,1,1,1,4,0,1,0,5,6,8,6,1,"0",1,0,0,0,0
11,3,1,3,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,4,3,4,3,1,"0",1,0,0,0,0
10,2,1,2,6,0,0,0,12,6,19,7,3,"0",1,0,0,0,0
10,2,1,2,6,0,0,0,12,6,19,7,3,"0",1,0,0,0,0
31,7,5,5,22,1,4,0,18,15,54,41,13,"0",1,0,0,0,0
17,2,1,2,9,2,3,0,8,6,14,11,3,"0",1,0,0,0,0
12,2,1,2,7,0,3,0,12,9,27,10,3,"0",1,0,0,0,0
31,15,9,6,0,0,0,0,0,0,0,0,29,"0",1,0,0,0,0
15,2,1,2,12,0,1,0,13,17,46,25,3,"0",1,0,0,0,0
20,5,3,3,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
21,5,3,3,17,0,2,0,17,19,53,27,9,"0",1,0,0,0,0
12,3,1,3,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,4,3,4,3,1,"0",1,0,0,0,0
36,13,5,8,0,0,0,0,0,0,0,0,25,"0",1,0,0,0,0
29,13,5,6,0,0,0,0,0,0,0,0,25,"0",1,0,0,0,0
30,7,1,2,21,2,5,0,16,18,59,44,13,"0",1,0,0,0,0
71,17,1,5,0,0,0,0,0,0,0,0,33,"0",1,0,0,0,0
12,2,1,2,12,0,0,0,8,12,34,31,3,"0",1,0,0,0,0
12,2,1,2,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
18,3,1,3,17,0,1,0,12,11,24,18,5,"0",1,0,0,0,0
20,3,1,2,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
20,3,1,2,17,0,3,0,12,10,30,23,5,"0",1,0,0,0,0
65,16,1,6,0,0,0,0,0,0,0,0,31,"0",1,0,0,0,0
79,18,1,8,66,9,4,0,23,31,162,134,35,"0",1,0,0,0,0
14,3,1,3,11,0,1,0,12,10,23,16,5,"0",1,0,0,0,0
19,5,1,4,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
18,3,1,3,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
6,1,1,1,6,0,0,0,8,5,13,7,1,"0",1,0,0,0,0
14,3,1,3,11,0,1,0,12,10,23,16,5,"0",1,0,0,0,0
5,1,1,1,0,0,0,0,0,0,0,0,1,"0",1,0,0,0,0
15,2,1,2,12,0,3,0,13,8,25,16,3,"0",1,0,0,0,0
9,3,3,2,8,0,1,0,9,6,11,7,5,"0",1,0,0,0,0
43,11,6,3,35,6,2,0,22,39,133,111,21,"0",1,0,0,0,0
17,2,1,2,15,0,2,0,16,11,33,20,3,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,3,2,3,2,1,"0",1,0,0,0,0
24,2,1,2,15,3,4,0,9,10,32,21,3,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,3,2,3,2,1,"0",1,0,0,0,0
5,1,1,1,3,0,0,0,4,3,5,3,1,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,4,3,4,3,1,"0",1,0,0,0,0
41,12,1,11,38,0,1,0,17,22,59,22,13,"0",1,0,0,0,0
25,8,6,4,21,0,2,0,17,29,65,45,15,"0",1,0,0,0,0
101,11,6,5,83,0,18,0,35,72,196,159,18,"0",1,0,0,0,0
31,3,1,3,15,7,2,0,14,12,42,27,5,"0",1,0,0,0,0
16,2,1,1,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
120,13,8,5,90,10,19,1,22,81,213,191,25,"0",1,0,0,0,0
76,8,1,6,41,20,11,0,17,37,122,81,15,"0",1,0,0,0,0
204,22,9,20,0,0,0,0,0,0,0,0,43,"0",1,0,0,0,0
52,8,7,4,0,0,0,0,0,0,0,0,15,"0",1,0,0,0,0
103,10,5,4,85,0,18,0,33,75,192,156,16,"0",1,0,0,0,0
34,3,1,3,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
81,5,1,4,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
62,5,1,2,42,13,7,0,20,51,206,176,9,"0",1,0,0,0,0
31,2,1,2,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
143,29,15,11,0,0,0,0,0,0,0,0,57,"0",1,0,0,0,0
